RoundId,GolferId,OneTimeCourseYN,ConfigId,TeeColourId,DateOfRound,DailyRoundNumber,EntryMode,PuttsEnteredYN,StatsEnteredYN,HolesPlayed,RoundRating,RoundSlope,CourseNameLong,CourseNameShort,ConfigNameLong,ConfigNameShort,TeeColour,GrossScore,GrossAdjustedScore,NetScore,CoursePar,Differential,RoundOldIndex,RoundCourseHandicap,RoundNewIndex,TournamentRoundYN,HandicapRoundYN,Comment,FeesPaid,WagersWonLost,CourseFamiliarYN
5268,196,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,69,66,27.7999992370605,21.8999996185303,19,21.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5269,156,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,68,66,18.7999992370605,13.8000001907349,12,13.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5270,224,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,66,66,16.5,13.8999996185303,12,14.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5271,201,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,68,68,63,66,5.19999980926514,5.59999990463257,5,4.90000009536743,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5272,22,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,64,66,14.1999998092651,14.1000003814697,12,14.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5273,134,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,67,66,14.1999998092651,10.6999998092651,9,10.3000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5274,116,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,68,66,12,7.30000019073486,6,7.30000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5275,12,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,57,66,9.69999980926514,16.8999996185303,15,15.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5276,16,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,80,66,32.2999992370605,13.8999996185303,12,13.8999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5277,229,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,98,98,83,66,39.0999984741211,16.8999996185303,15,16.8999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5278,139,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,66,66,67,66,2.90000009536743,-0.899999976158142,-1,-0.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5279,14,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,68,68,64,66,5.19999980926514,4.59999990463257,4,4,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5280,10,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,66,66,61,66,2.90000009536743,6.19999980926514,5,5.80000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5281,217,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,64,64,65,66,0.699999988079071,-1.60000002384186,-1,-0.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5282,25,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,65,66,7.5,6,5,5.59999990463257,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5283,227,FALSE,28,2,7/26/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,73,66,30.1000003814697,19.3999996185303,17,19.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5284,233,FALSE,28,2,7/1/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,72,66,30.1000003814697,18,18,28.7999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5285,233,FALSE,28,2,7/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,59,66,23.2999992370605,28.7999992370605,25,22.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5286,233,FALSE,28,2,7/3/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,64,66,23.2999992370605,22.2999992370605,20,22.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5287,233,FALSE,28,2,7/4/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,64,66,23.2999992370605,22.2999992370605,20,22.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5288,233,FALSE,28,2,7/5/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,56,66,14.1999998092651,22.2999992370605,20,13.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5289,233,FALSE,28,2,7/7/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,64,66,14.1999998092651,13.6000003814697,12,13.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5290,233,FALSE,28,2,7/8/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,64,66,14.1999998092651,13.6000003814697,12,13.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5291,233,FALSE,28,2,7/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,72,66,23.2999992370605,13.6000003814697,12,13.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5292,233,FALSE,28,2,7/10/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,78,66,30.1000003814697,13.6000003814697,12,13.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5293,233,FALSE,28,2,7/11/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,74,66,25.5,13.6000003814697,12,13.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5294,233,FALSE,28,2,7/12/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,74,66,25.5,13.6000003814697,12,15.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5295,233,FALSE,28,2,7/13/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,72,66,25.5,15.8000001907349,14,15.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5296,233,FALSE,28,2,7/15/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,74,66,27.7999992370605,15.8000001907349,14,17.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5297,233,FALSE,28,2,7/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,75,66,30.1000003814697,17.1000003814697,15,17.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5298,233,FALSE,28,2,7/17/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,98,98,83,66,39.0999984741211,17.1000003814697,15,18,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5299,233,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,62,66,18.7999992370605,18,18,17.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5300,232,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,71,66,23.2999992370605,14.3000001907349,13,15,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5301,143,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,94,94,79,66,34.5999984741211,16.3999996185303,15,17.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5302,144,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,68,66,21,16.1000003814697,14,16.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5303,146,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,64,66,7.5,6.30000019073486,6,6.80000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5304,66,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,73,66,16.5,6.19999980926514,5,7.59999990463257,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5305,25,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,75,66,18.7999992370605,5.59999990463257,5,6,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5306,210,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,64,66,9.69999980926514,9.30000019073486,8,9.30000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5307,16,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,72,66,23.2999992370605,13.8999996185303,12,13.8999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5308,63,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,65,66,25.5,23.7999992370605,21,23.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5309,201,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,66,66,7.5,4.90000009536743,4,5.19999980926514,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5310,224,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,63,66,14.1999998092651,14.1999998092651,13,14.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5311,125,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,61,66,16.5,19.1000003814697,17,18.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5312,33,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,65,66,16.5,14.3000001907349,13,14,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5313,14,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,68,66,9.69999980926514,4,4,3.70000004768372,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5314,194,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,65,66,9.69999980926514,7.90000009536743,7,8.19999980926514,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5315,22,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,74,66,25.5,14.1000003814697,12,14.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5316,134,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,67,66,14.1999998092651,10.3000001907349,9,10.3000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5317,213,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,74,66,30.1000003814697,17.7999992370605,16,18.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5318,197,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,73,66,25.5,15.1000003814697,13,15.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5319,217,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,70,66,7.5,-0.5,0,-0.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5320,10,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,71,66,14.1999998092651,5.80000019073486,5,5.80000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5321,220,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,74,66,21,8.89999961853027,8,8.89999961853027,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5322,212,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,62,66,12,13.1000003814697,12,11.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5323,28,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,68,66,30.1000003814697,24.8999996185303,22,24.7000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5324,24,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,70,66,21,13,12,13.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5325,12,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,66,66,18.7999992370605,15.8000001907349,14,15.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5326,116,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,76,66,21,7.30000019073486,6,7.30000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5327,196,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,65,66,23.2999992370605,21.6000003814697,19,21.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5328,156,FALSE,28,2,8/2/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,64,66,14.1999998092651,13.6000003814697,12,13.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5329,12,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,66,66,18.7999992370605,15.6000003814697,14,15.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5330,116,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,68,66,12,7.30000019073486,6,7.30000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5331,156,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,66,66,16.5,13.1999998092651,12,13.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5332,196,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,73,66,32.2999992370605,21.2000007629395,19,21.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5333,201,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,68,68,63,66,5.19999980926514,5.19999980926514,5,5.19999980926514,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5334,224,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,62,66,12,14.1000003814697,12,13.8000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5335,125,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,86,86,70,66,25.5,18.3999996185303,16,19.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5336,124,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,61,66,14.1999998092651,17.2999992370605,15,16.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5337,197,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,60,66,12,15.6000003814697,14,14.6999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5338,233,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,75,66,30.1000003814697,17.2000007629395,15,18,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5339,213,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,68,66,23.2999992370605,18.2000007629395,16,18.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5340,212,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,74,66,23.2999992370605,11.5,10,12.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5341,22,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,58,66,7.5,14.1000003814697,12,13.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5342,24,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,68,66,18.7999992370605,13.3999996185303,12,13.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5343,28,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,70,66,32.2999992370605,24.7000007629395,22,24.7000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5344,134,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,69,66,16.5,10.3000001907349,9,10,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5345,143,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,69,66,23.2999992370605,17.2999992370605,15,17.7000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5346,144,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,66,66,18.7999992370605,16.1000003814697,14,15.8999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5347,220,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,72,72,64,66,9.69999980926514,8.89999961853027,8,9,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5348,63,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,92,92,71,66,32.2999992370605,23.3999996185303,21,23.6000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5349,146,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,76,76,70,66,14.1999998092651,6.80000019073486,6,7.80000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5350,199,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,78,66,18.7999992370605,1.89999997615814,2,1.89999997615814,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5351,217,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,62,62,62,66,-1.60000002384186,-0.5,0,-0.800000011920929,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5352,139,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,70,66,7.5,-0.5,0,0.400000005960464,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5353,14,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,71,66,12,3.70000004768372,3,4.19999980926514,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5354,216,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,70,66,12,4.90000009536743,4,7.09999990463257,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5355,227,FALSE,28,2,8/9/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,67,66,23.2999992370605,19.3999996185303,17,20.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5356,12,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,70,66,23.2999992370605,15.3999996185303,14,15.3999996185303,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5357,232,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,69,66,21,15,13,15.6999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5358,156,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,70,66,21,13.6000003814697,12,14.3000001907349,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5359,196,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,65,66,23.2999992370605,21.2000007629395,19,21.2000007629395,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5360,213,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,64,66,18.7999992370605,18.6000003814697,16,19.2999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5361,125,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,88,88,71,66,27.7999992370605,19.5,17,19.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5362,197,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,80,80,67,66,18.7999992370605,14.6999998092651,13,14.5,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5363,124,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,84,84,69,66,23.2999992370605,16.6000003814697,15,17.1000003814697,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5364,22,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,82,82,70,66,21,13.1999998092651,12,13.1999998092651,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5365,63,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,90,90,69,66,30.1000003814697,23.6000003814697,21,23.7999992370605,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5366,201,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,74,74,69,66,12,5.19999980926514,5,5.19999980926514,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5367,224,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,70,70,58,66,7.5,13.8000001907349,12,13,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
5368,220,FALSE,28,2,8/16/2017,0,S,FALSE,FALSE,18,63.4000015258789,100,Robert A. Black,Black,XXXXXX,XXXXXX,Black,78,78,70,66,16.5,9,8,9.30000019073486,FALSE,TRUE,xxxxx,0.00,0.00,TRUE
